"pop","super_pop","sample","sex","lat","lng"
"ACB","AFR","HG01914","male",13.1,-59.62
"ACB","AFR","HG02144","female",13.1,-59.62
"ACB","AFR","HG01915","female",13.1,-59.62
"ACB","AFR","HG02511","female",13.1,-59.62
"ACB","AFR","HG02255","male",13.1,-59.62
"ACB","AFR","HG02318","female",13.1,-59.62
"ACB","AFR","HG02508","female",13.1,-59.62
"ACB","AFR","HG02339","female",13.1,-59.62
"ACB","AFR","HG02009","male",13.1,-59.62
"ACB","AFR","HG02143","male",13.1,-59.62
"ACB","AFR","HG01990","male",13.1,-59.62
"ACB","AFR","HG02555","female",13.1,-59.62
"ACB","AFR","HG02256","female",13.1,-59.62
"ACB","AFR","HG02317","male",13.1,-59.62
"ACB","AFR","HG02554","male",13.1,-59.62
"ACB","AFR","HG01988","male",13.1,-59.62
"ACB","AFR","HG02010","female",13.1,-59.62
"ACB","AFR","HG01985","female",13.1,-59.62
"ACB","AFR","HG02014","male",13.1,-59.62
"ACB","AFR","HG02477","female",13.1,-59.62
"ACB","AFR","HG02419","female",13.1,-59.62
"ACB","AFR","HG02420","male",13.1,-59.62
"ACB","AFR","HG02549","female",13.1,-59.62
"ACB","AFR","HG01986","male",13.1,-59.62
"ACB","AFR","HG02505","female",13.1,-59.62
"ACB","AFR","HG02107","male",13.1,-59.62
"ACB","AFR","HG02012","female",13.1,-59.62
"ACB","AFR","HG02343","male",13.1,-59.62
"ACB","AFR","HG02455","male",13.1,-59.62
"ACB","AFR","HG01989","female",13.1,-59.62
"ACB","AFR","HG02281","male",13.1,-59.62
"ACB","AFR","HG02314","male",13.1,-59.62
"ACB","AFR","HG02502","female",13.1,-59.62
"ACB","AFR","HG02433","male",13.1,-59.62
"ACB","AFR","HG02315","female",13.1,-59.62
"ACB","AFR","HG02322","female",13.1,-59.62
"ACB","AFR","HG02013","male",13.1,-59.62
"ACB","AFR","HG02325","female",13.1,-59.62
"ACB","AFR","HG01894","female",13.1,-59.62
"ACB","AFR","HG02536","male",13.1,-59.62
"ACB","AFR","HG02537","female",13.1,-59.62
"ACB","AFR","HG02541","male",13.1,-59.62
"ACB","AFR","HG02330","male",13.1,-59.62
"ACB","AFR","HG02546","female",13.1,-59.62
"ACB","AFR","HG02427","female",13.1,-59.62
"ACB","AFR","HG02429","male",13.1,-59.62
"ACB","AFR","HG02476","female",13.1,-59.62
"ACB","AFR","HG02439","male",13.1,-59.62
"ACB","AFR","HG02557","male",13.1,-59.62
"ACB","AFR","HG02323","male",13.1,-59.62
"ACB","AFR","HG02449","male",13.1,-59.62
"ACB","AFR","HG02450","female",13.1,-59.62
"ACB","AFR","HG02332","male",13.1,-59.62
"ACB","AFR","HG02334","male",13.1,-59.62
"ACB","AFR","HG02282","female",13.1,-59.62
"ACB","AFR","HG02054","female",13.1,-59.62
"ACB","AFR","HG02052","female",13.1,-59.62
"ACB","AFR","HG02284","male",13.1,-59.62
"ACB","AFR","HG02580","female",13.1,-59.62
"ACB","AFR","HG02501","male",13.1,-59.62
"ACB","AFR","HG02471","female",13.1,-59.62
"ACB","AFR","HG02479","female",13.1,-59.62
"ACB","AFR","HG02558","female",13.1,-59.62
"ACB","AFR","HG02111","female",13.1,-59.62
"ACB","AFR","HG01956","female",13.1,-59.62
"ACB","AFR","HG02545","male",13.1,-59.62
"ACB","AFR","HG01958","female",13.1,-59.62
"ACB","AFR","HG02337","female",13.1,-59.62
"ACB","AFR","HG02053","male",13.1,-59.62
"ACB","AFR","HG02051","male",13.1,-59.62
"ACB","AFR","HG01889","female",13.1,-59.62
"ACB","AFR","HG01890","male",13.1,-59.62
"ACB","AFR","HG02095","female",13.1,-59.62
"ACB","AFR","HG02484","male",13.1,-59.62
"ACB","AFR","HG02283","male",13.1,-59.62
"ACB","AFR","HG01896","female",13.1,-59.62
"ACB","AFR","HG01912","male",13.1,-59.62
"ACB","AFR","HG02497","female",13.1,-59.62
"ACB","AFR","HG02307","male",13.1,-59.62
"ACB","AFR","HG01886","female",13.1,-59.62
"ACB","AFR","HG02489","male",13.1,-59.62
"ACB","AFR","HG02445","male",13.1,-59.62
"ACB","AFR","HG02470","male",13.1,-59.62
"ACB","AFR","HG01883","female",13.1,-59.62
"ACB","AFR","HG02577","female",13.1,-59.62
"ACB","AFR","HG02481","male",13.1,-59.62
"ACB","AFR","HG02108","female",13.1,-59.62
"ACB","AFR","HG02309","female",13.1,-59.62
"ACB","AFR","HG02442","male",13.1,-59.62
"ACB","AFR","HG02496","male",13.1,-59.62
"ACB","AFR","HG02308","female",13.1,-59.62
"ACB","AFR","HG01882","male",13.1,-59.62
"ACB","AFR","HG01885","male",13.1,-59.62
"ACB","AFR","HG01880","female",13.1,-59.62
"ACB","AFR","HG02485","female",13.1,-59.62
"ACB","AFR","HG01879","male",13.1,-59.62
"ASW","AFR","NA19625","female",35.483,-97.53333
"ASW","AFR","NA20359","female",35.483,-97.53333
"ASW","AFR","NA20362","male",35.483,-97.53333
"ASW","AFR","NA20412","female",35.483,-97.53333
"ASW","AFR","NA19916","male",35.483,-97.53333
"ASW","AFR","NA19917","female",35.483,-97.53333
"ASW","AFR","NA19920","male",35.483,-97.53333
"ASW","AFR","NA19921","female",35.483,-97.53333
"ASW","AFR","NA19922","male",35.483,-97.53333
"ASW","AFR","NA19923","female",35.483,-97.53333
"ASW","AFR","NA19982","male",35.483,-97.53333
"ASW","AFR","NA19984","male",35.483,-97.53333
"ASW","AFR","NA20126","male",35.483,-97.53333
"ASW","AFR","NA20127","female",35.483,-97.53333
"ASW","AFR","NA20274","female",35.483,-97.53333
"ASW","AFR","NA20276","female",35.483,-97.53333
"ASW","AFR","NA20278","male",35.483,-97.53333
"ASW","AFR","NA20281","male",35.483,-97.53333
"ASW","AFR","NA20282","female",35.483,-97.53333
"ASW","AFR","NA20287","female",35.483,-97.53333
"ASW","AFR","NA19700","male",35.483,-97.53333
"ASW","AFR","NA19701","female",35.483,-97.53333
"ASW","AFR","NA19703","male",35.483,-97.53333
"ASW","AFR","NA19704","female",35.483,-97.53333
"ASW","AFR","NA19707","female",35.483,-97.53333
"ASW","AFR","NA19711","male",35.483,-97.53333
"ASW","AFR","NA19712","female",35.483,-97.53333
"ASW","AFR","NA19713","female",35.483,-97.53333
"ASW","AFR","NA20318","male",35.483,-97.53333
"ASW","AFR","NA20320","female",35.483,-97.53333
"ASW","AFR","NA20321","female",35.483,-97.53333
"ASW","AFR","NA20332","female",35.483,-97.53333
"ASW","AFR","NA20334","female",35.483,-97.53333
"ASW","AFR","NA19818","male",35.483,-97.53333
"ASW","AFR","NA19819","female",35.483,-97.53333
"ASW","AFR","NA19834","male",35.483,-97.53333
"ASW","AFR","NA19835","female",35.483,-97.53333
"ASW","AFR","NA19900","male",35.483,-97.53333
"ASW","AFR","NA19901","female",35.483,-97.53333
"ASW","AFR","NA19904","male",35.483,-97.53333
"ASW","AFR","NA19908","male",35.483,-97.53333
"ASW","AFR","NA19909","female",35.483,-97.53333
"ASW","AFR","NA19913","female",35.483,-97.53333
"ASW","AFR","NA19914","female",35.483,-97.53333
"ASW","AFR","NA20291","male",35.483,-97.53333
"ASW","AFR","NA20294","female",35.483,-97.53333
"ASW","AFR","NA20296","female",35.483,-97.53333
"ASW","AFR","NA20289","female",35.483,-97.53333
"ASW","AFR","NA20299","female",35.483,-97.53333
"ASW","AFR","NA20314","female",35.483,-97.53333
"ASW","AFR","NA20317","female",35.483,-97.53333
"ASW","AFR","NA20298","male",35.483,-97.53333
"ASW","AFR","NA20339","female",35.483,-97.53333
"ASW","AFR","NA20340","male",35.483,-97.53333
"ASW","AFR","NA20342","male",35.483,-97.53333
"ASW","AFR","NA20357","female",35.483,-97.53333
"ASW","AFR","NA20348","male",35.483,-97.53333
"ASW","AFR","NA20351","male",35.483,-97.53333
"ASW","AFR","NA20355","female",35.483,-97.53333
"ASW","AFR","NA20346","male",35.483,-97.53333
"ASW","AFR","NA20356","male",35.483,-97.53333
"BEB","SAS","HG03934","female",23.7,90.35
"BEB","SAS","HG03809","male",23.7,90.35
"BEB","SAS","HG03007","female",23.7,90.35
"BEB","SAS","HG03808","female",23.7,90.35
"BEB","SAS","HG03616","female",23.7,90.35
"BEB","SAS","HG03006","male",23.7,90.35
"BEB","SAS","HG03009","male",23.7,90.35
"BEB","SAS","HG03812","male",23.7,90.35
"BEB","SAS","HG03802","female",23.7,90.35
"BEB","SAS","HG03814","female",23.7,90.35
"BEB","SAS","HG03805","female",23.7,90.35
"BEB","SAS","HG03615","male",23.7,90.35
"BEB","SAS","HG03928","female",23.7,90.35
"BEB","SAS","HG03803","male",23.7,90.35
"BEB","SAS","HG04141","female",23.7,90.35
"BEB","SAS","HG03926","male",23.7,90.35
"BEB","SAS","HG03012","male",23.7,90.35
"BEB","SAS","HG03931","female",23.7,90.35
"BEB","SAS","HG04159","female",23.7,90.35
"BEB","SAS","HG03585","male",23.7,90.35
"BEB","SAS","HG04162","female",23.7,90.35
"BEB","SAS","HG03800","male",23.7,90.35
"BEB","SAS","HG04171","female",23.7,90.35
"BEB","SAS","HG03925","female",23.7,90.35
"BEB","SAS","HG03937","female",23.7,90.35
"BEB","SAS","HG04164","male",23.7,90.35
"BEB","SAS","HG03593","male",23.7,90.35
"BEB","SAS","HG04173","male",23.7,90.35
"BEB","SAS","HG03595","female",23.7,90.35
"BEB","SAS","HG03589","female",23.7,90.35
"BEB","SAS","HG03598","female",23.7,90.35
"BEB","SAS","HG03600","male",23.7,90.35
"BEB","SAS","HG04161","male",23.7,90.35
"BEB","SAS","HG03607","female",23.7,90.35
"BEB","SAS","HG03611","female",23.7,90.35
"BEB","SAS","HG04134","male",23.7,90.35
"BEB","SAS","HG03902","male",23.7,90.35
"BEB","SAS","HG04176","male",23.7,90.35
"BEB","SAS","HG03940","female",23.7,90.35
"BEB","SAS","HG03941","male",23.7,90.35
"BEB","SAS","HG03594","male",23.7,90.35
"BEB","SAS","HG03793","female",23.7,90.35
"BEB","SAS","HG03796","female",23.7,90.35
"BEB","SAS","HG03919","female",23.7,90.35
"BEB","SAS","HG03920","male",23.7,90.35
"BEB","SAS","HG03922","female",23.7,90.35
"BEB","SAS","HG03603","male",23.7,90.35
"BEB","SAS","HG04131","male",23.7,90.35
"BEB","SAS","HG03833","male",23.7,90.35
"BEB","SAS","HG04140","male",23.7,90.35
"BEB","SAS","HG03832","female",23.7,90.35
"BEB","SAS","HG04177","female",23.7,90.35
"BEB","SAS","HG04180","female",23.7,90.35
"BEB","SAS","HG04152","male",23.7,90.35
"BEB","SAS","HG04183","female",23.7,90.35
"BEB","SAS","HG04185","male",23.7,90.35
"BEB","SAS","HG04155","male",23.7,90.35
"BEB","SAS","HG04156","female",23.7,90.35
"BEB","SAS","HG04158","male",23.7,90.35
"BEB","SAS","HG03826","female",23.7,90.35
"BEB","SAS","HG03604","female",23.7,90.35
"BEB","SAS","HG04194","male",23.7,90.35
"BEB","SAS","HG04195","female",23.7,90.35
"BEB","SAS","HG03817","female",23.7,90.35
"BEB","SAS","HG04153","female",23.7,90.35
"BEB","SAS","HG04144","female",23.7,90.35
"BEB","SAS","HG04182","male",23.7,90.35
"BEB","SAS","HG04188","male",23.7,90.35
"BEB","SAS","HG03908","male",23.7,90.35
"BEB","SAS","HG03823","female",23.7,90.35
"BEB","SAS","HG04186","female",23.7,90.35
"BEB","SAS","HG03830","male",23.7,90.35
"BEB","SAS","HG03917","male",23.7,90.35
"BEB","SAS","HG04189","female",23.7,90.35
"BEB","SAS","HG03829","female",23.7,90.35
"BEB","SAS","HG04146","male",23.7,90.35
"BEB","SAS","HG03815","male",23.7,90.35
"BEB","SAS","HG03821","male",23.7,90.35
"BEB","SAS","HG03914","male",23.7,90.35
"BEB","SAS","HG03916","female",23.7,90.35
"BEB","SAS","HG03913","female",23.7,90.35
"BEB","SAS","HG03905","male",23.7,90.35
"BEB","SAS","HG03910","female",23.7,90.35
"BEB","SAS","HG03911","male",23.7,90.35
"BEB","SAS","HG03824","male",23.7,90.35
"BEB","SAS","HG03907","female",23.7,90.35
"CDX","EAS","HG02250","male",22,100.78
"CDX","EAS","HG01798","female",22,100.78
"CDX","EAS","HG00879","female",22,100.78
"CDX","EAS","HG00956","female",22,100.78
"CDX","EAS","HG00978","female",22,100.78
"CDX","EAS","HG00982","male",22,100.78
"CDX","EAS","HG02410","male",22,100.78
"CDX","EAS","HG01795","female",22,100.78
"CDX","EAS","HG01796","female",22,100.78
"CDX","EAS","HG01797","female",22,100.78
"CDX","EAS","HG02408","male",22,100.78
"CDX","EAS","HG02409","male",22,100.78
"CDX","EAS","HG00881","male",22,100.78
"CDX","EAS","HG02392","male",22,100.78
"CDX","EAS","HG02394","male",22,100.78
"CDX","EAS","HG01028","male",22,100.78
"CDX","EAS","HG02402","male",22,100.78
"CDX","EAS","HG02406","male",22,100.78
"CDX","EAS","HG02407","male",22,100.78
"CDX","EAS","HG02364","male",22,100.78
"CDX","EAS","HG02367","male",22,100.78
"CDX","EAS","HG02164","female",22,100.78
"CDX","EAS","HG02371","male",22,100.78
"CDX","EAS","HG02373","male",22,100.78
"CDX","EAS","HG02395","male",22,100.78
"CDX","EAS","HG01029","female",22,100.78
"CDX","EAS","HG01031","male",22,100.78
"CDX","EAS","HG01046","female",22,100.78
"CDX","EAS","HG01794","female",22,100.78
"CDX","EAS","HG02355","male",22,100.78
"CDX","EAS","HG02356","male",22,100.78
"CDX","EAS","HG02360","male",22,100.78
"CDX","EAS","HG00864","female",22,100.78
"CDX","EAS","HG00867","female",22,100.78
"CDX","EAS","HG02190","female",22,100.78
"CDX","EAS","HG02391","male",22,100.78
"CDX","EAS","HG01813","female",22,100.78
"CDX","EAS","HG01815","female",22,100.78
"CDX","EAS","HG02396","male",22,100.78
"CDX","EAS","HG02397","male",22,100.78
"CDX","EAS","HG02351","male",22,100.78
"CDX","EAS","HG02353","male",22,100.78
"CDX","EAS","HG02401","male",22,100.78
"CDX","EAS","HG02153","female",22,100.78
"CDX","EAS","HG02154","female",22,100.78
"CDX","EAS","HG02155","female",22,100.78
"CDX","EAS","HG02156","female",22,100.78
"CDX","EAS","HG01810","male",22,100.78
"CDX","EAS","HG01811","male",22,100.78
"CDX","EAS","HG01812","female",22,100.78
"CDX","EAS","HG01799","female",22,100.78
"CDX","EAS","HG01816","male",22,100.78
"CDX","EAS","HG01817","female",22,100.78
"CDX","EAS","HG02398","male",22,100.78
"CDX","EAS","HG02399","male",22,100.78
"CDX","EAS","HG02152","female",22,100.78
"CDX","EAS","HG00766","female",22,100.78
"CDX","EAS","HG00844","male",22,100.78
"CDX","EAS","HG00851","female",22,100.78
"CDX","EAS","HG02188","female",22,100.78
"CDX","EAS","HG02385","male",22,100.78
"CDX","EAS","HG02386","male",22,100.78
"CDX","EAS","HG02389","male",22,100.78
"CDX","EAS","HG02390","male",22,100.78
"CDX","EAS","HG01800","female",22,100.78
"CDX","EAS","HG01801","female",22,100.78
"CDX","EAS","HG01802","female",22,100.78
"CDX","EAS","HG02151","female",22,100.78
"CDX","EAS","HG00759","female",22,100.78
"CDX","EAS","HG01806","female",22,100.78
"CDX","EAS","HG01807","female",22,100.78
"CDX","EAS","HG01808","female",22,100.78
"CDX","EAS","HG01809","female",22,100.78
"CDX","EAS","HG02184","female",22,100.78
"CDX","EAS","HG02185","female",22,100.78
"CDX","EAS","HG02186","female",22,100.78
"CDX","EAS","HG02187","female",22,100.78
"CDX","EAS","HG01805","female",22,100.78
"CDX","EAS","HG02165","female",22,100.78
"CDX","EAS","HG02374","male",22,100.78
"CDX","EAS","HG01804","female",22,100.78
"CDX","EAS","HG02384","male",22,100.78
"CDX","EAS","HG02380","male",22,100.78
"CDX","EAS","HG02382","male",22,100.78
"CDX","EAS","HG02383","male",22,100.78
"CDX","EAS","HG02375","male",22,100.78
"CDX","EAS","HG02379","male",22,100.78
"CDX","EAS","HG02179","female",22,100.78
"CDX","EAS","HG02180","female",22,100.78
"CDX","EAS","HG02181","female",22,100.78
"CDX","EAS","HG02182","female",22,100.78
"CDX","EAS","HG02178","female",22,100.78
"CDX","EAS","HG02166","female",22,100.78
"CEU","EUR","NA06984","male",40.767,-111.8904
"CEU","EUR","NA06985","female",40.767,-111.8904
"CEU","EUR","NA06986","male",40.767,-111.8904
"CEU","EUR","NA06989","female",40.767,-111.8904
"CEU","EUR","NA06994","male",40.767,-111.8904
"CEU","EUR","NA07000","female",40.767,-111.8904
"CEU","EUR","NA07037","female",40.767,-111.8904
"CEU","EUR","NA07048","male",40.767,-111.8904
"CEU","EUR","NA07051","male",40.767,-111.8904
"CEU","EUR","NA07056","female",40.767,-111.8904
"CEU","EUR","NA07347","male",40.767,-111.8904
"CEU","EUR","NA07357","male",40.767,-111.8904
"CEU","EUR","NA10847","female",40.767,-111.8904
"CEU","EUR","NA10851","male",40.767,-111.8904
"CEU","EUR","NA11829","male",40.767,-111.8904
"CEU","EUR","NA11830","female",40.767,-111.8904
"CEU","EUR","NA11831","male",40.767,-111.8904
"CEU","EUR","NA11832","female",40.767,-111.8904
"CEU","EUR","NA11840","female",40.767,-111.8904
"CEU","EUR","NA11843","male",40.767,-111.8904
"CEU","EUR","NA11881","male",40.767,-111.8904
"CEU","EUR","NA11892","female",40.767,-111.8904
"CEU","EUR","NA11893","male",40.767,-111.8904
"CEU","EUR","NA11894","female",40.767,-111.8904
"CEU","EUR","NA11918","female",40.767,-111.8904
"CEU","EUR","NA11919","male",40.767,-111.8904
"CEU","EUR","NA11920","female",40.767,-111.8904
"CEU","EUR","NA11930","male",40.767,-111.8904
"CEU","EUR","NA11931","female",40.767,-111.8904
"CEU","EUR","NA11932","male",40.767,-111.8904
"CEU","EUR","NA11933","female",40.767,-111.8904
"CEU","EUR","NA11992","male",40.767,-111.8904
"CEU","EUR","NA11994","male",40.767,-111.8904
"CEU","EUR","NA11995","female",40.767,-111.8904
"CEU","EUR","NA12003","male",40.767,-111.8904
"CEU","EUR","NA12004","female",40.767,-111.8904
"CEU","EUR","NA12005","male",40.767,-111.8904
"CEU","EUR","NA12006","female",40.767,-111.8904
"CEU","EUR","NA12043","male",40.767,-111.8904
"CEU","EUR","NA12044","female",40.767,-111.8904
"CEU","EUR","NA12045","male",40.767,-111.8904
"CEU","EUR","NA12046","female",40.767,-111.8904
"CEU","EUR","NA12058","female",40.767,-111.8904
"CEU","EUR","NA12144","male",40.767,-111.8904
"CEU","EUR","NA12154","male",40.767,-111.8904
"CEU","EUR","NA12155","male",40.767,-111.8904
"CEU","EUR","NA12156","female",40.767,-111.8904
"CEU","EUR","NA12234","female",40.767,-111.8904
"CEU","EUR","NA12249","female",40.767,-111.8904
"CEU","EUR","NA12272","male",40.767,-111.8904
"CEU","EUR","NA12273","female",40.767,-111.8904
"CEU","EUR","NA12275","female",40.767,-111.8904
"CEU","EUR","NA12282","male",40.767,-111.8904
"CEU","EUR","NA12283","female",40.767,-111.8904
"CEU","EUR","NA12286","male",40.767,-111.8904
"CEU","EUR","NA12287","female",40.767,-111.8904
"CEU","EUR","NA12340","male",40.767,-111.8904
"CEU","EUR","NA12341","female",40.767,-111.8904
"CEU","EUR","NA12342","male",40.767,-111.8904
"CEU","EUR","NA12347","male",40.767,-111.8904
"CEU","EUR","NA12348","female",40.767,-111.8904
"CEU","EUR","NA12383","female",40.767,-111.8904
"CEU","EUR","NA12399","male",40.767,-111.8904
"CEU","EUR","NA12400","female",40.767,-111.8904
"CEU","EUR","NA12413","male",40.767,-111.8904
"CEU","EUR","NA12414","female",40.767,-111.8904
"CEU","EUR","NA12489","female",40.767,-111.8904
"CEU","EUR","NA12546","male",40.767,-111.8904
"CEU","EUR","NA12716","male",40.767,-111.8904
"CEU","EUR","NA12717","female",40.767,-111.8904
"CEU","EUR","NA12718","female",40.767,-111.8904
"CEU","EUR","NA12748","male",40.767,-111.8904
"CEU","EUR","NA12749","female",40.767,-111.8904
"CEU","EUR","NA12750","male",40.767,-111.8904
"CEU","EUR","NA12751","female",40.767,-111.8904
"CEU","EUR","NA12760","male",40.767,-111.8904
"CEU","EUR","NA12761","female",40.767,-111.8904
"CEU","EUR","NA12762","male",40.767,-111.8904
"CEU","EUR","NA12763","female",40.767,-111.8904
"CEU","EUR","NA12775","male",40.767,-111.8904
"CEU","EUR","NA12776","female",40.767,-111.8904
"CEU","EUR","NA12777","male",40.767,-111.8904
"CEU","EUR","NA12778","female",40.767,-111.8904
"CEU","EUR","NA12812","male",40.767,-111.8904
"CEU","EUR","NA12813","female",40.767,-111.8904
"CEU","EUR","NA12814","male",40.767,-111.8904
"CEU","EUR","NA12815","female",40.767,-111.8904
"CEU","EUR","NA12827","male",40.767,-111.8904
"CEU","EUR","NA12828","female",40.767,-111.8904
"CEU","EUR","NA12829","male",40.767,-111.8904
"CEU","EUR","NA12830","female",40.767,-111.8904
"CEU","EUR","NA12842","male",40.767,-111.8904
"CEU","EUR","NA12843","female",40.767,-111.8904
"CEU","EUR","NA12872","male",40.767,-111.8904
"CEU","EUR","NA12873","female",40.767,-111.8904
"CEU","EUR","NA12874","male",40.767,-111.8904
"CEU","EUR","NA12878","female",40.767,-111.8904
"CEU","EUR","NA12889","male",40.767,-111.8904
"CEU","EUR","NA12890","female",40.767,-111.8904
"CHB","EAS","NA18638","male",39.916666,116.383333
"CHB","EAS","NA18538","female",39.916666,116.383333
"CHB","EAS","NA18639","male",39.916666,116.383333
"CHB","EAS","NA18640","female",39.916666,116.383333
"CHB","EAS","NA18641","female",39.916666,116.383333
"CHB","EAS","NA18633","male",39.916666,116.383333
"CHB","EAS","NA18634","female",39.916666,116.383333
"CHB","EAS","NA18635","male",39.916666,116.383333
"CHB","EAS","NA18636","male",39.916666,116.383333
"CHB","EAS","NA18637","male",39.916666,116.383333
"CHB","EAS","NA18747","male",39.916666,116.383333
"CHB","EAS","NA18748","male",39.916666,116.383333
"CHB","EAS","NA18749","male",39.916666,116.383333
"CHB","EAS","NA18757","male",39.916666,116.383333
"CHB","EAS","NA18642","female",39.916666,116.383333
"CHB","EAS","NA18643","male",39.916666,116.383333
"CHB","EAS","NA18644","female",39.916666,116.383333
"CHB","EAS","NA18645","male",39.916666,116.383333
"CHB","EAS","NA18646","female",39.916666,116.383333
"CHB","EAS","NA18647","male",39.916666,116.383333
"CHB","EAS","NA18648","male",39.916666,116.383333
"CHB","EAS","NA18740","male",39.916666,116.383333
"CHB","EAS","NA18745","male",39.916666,116.383333
"CHB","EAS","NA18624","male",39.916666,116.383333
"CHB","EAS","NA18625","female",39.916666,116.383333
"CHB","EAS","NA18626","female",39.916666,116.383333
"CHB","EAS","NA18627","female",39.916666,116.383333
"CHB","EAS","NA18628","female",39.916666,116.383333
"CHB","EAS","NA18629","male",39.916666,116.383333
"CHB","EAS","NA18630","female",39.916666,116.383333
"CHB","EAS","NA18631","female",39.916666,116.383333
"CHB","EAS","NA18632","male",39.916666,116.383333
"CHB","EAS","NA18525","female",39.916666,116.383333
"CHB","EAS","NA18526","female",39.916666,116.383333
"CHB","EAS","NA18528","female",39.916666,116.383333
"CHB","EAS","NA18530","male",39.916666,116.383333
"CHB","EAS","NA18531","female",39.916666,116.383333
"CHB","EAS","NA18532","female",39.916666,116.383333
"CHB","EAS","NA18533","female",39.916666,116.383333
"CHB","EAS","NA18534","male",39.916666,116.383333
"CHB","EAS","NA18535","female",39.916666,116.383333
"CHB","EAS","NA18536","male",39.916666,116.383333
"CHB","EAS","NA18537","female",39.916666,116.383333
"CHB","EAS","NA18599","female",39.916666,116.383333
"CHB","EAS","NA18539","female",39.916666,116.383333
"CHB","EAS","NA18541","female",39.916666,116.383333
"CHB","EAS","NA18542","female",39.916666,116.383333
"CHB","EAS","NA18543","male",39.916666,116.383333
"CHB","EAS","NA18544","male",39.916666,116.383333
"CHB","EAS","NA18545","female",39.916666,116.383333
"CHB","EAS","NA18546","male",39.916666,116.383333
"CHB","EAS","NA18547","female",39.916666,116.383333
"CHB","EAS","NA18548","male",39.916666,116.383333
"CHB","EAS","NA18549","male",39.916666,116.383333
"CHB","EAS","NA18550","female",39.916666,116.383333
"CHB","EAS","NA18552","female",39.916666,116.383333
"CHB","EAS","NA18553","female",39.916666,116.383333
"CHB","EAS","NA18555","female",39.916666,116.383333
"CHB","EAS","NA18557","male",39.916666,116.383333
"CHB","EAS","NA18558","male",39.916666,116.383333
"CHB","EAS","NA18559","male",39.916666,116.383333
"CHB","EAS","NA18560","female",39.916666,116.383333
"CHB","EAS","NA18561","male",39.916666,116.383333
"CHB","EAS","NA18562","male",39.916666,116.383333
"CHB","EAS","NA18563","male",39.916666,116.383333
"CHB","EAS","NA18564","female",39.916666,116.383333
"CHB","EAS","NA18565","female",39.916666,116.383333
"CHB","EAS","NA18566","female",39.916666,116.383333
"CHB","EAS","NA18567","female",39.916666,116.383333
"CHB","EAS","NA18570","female",39.916666,116.383333
"CHB","EAS","NA18571","female",39.916666,116.383333
"CHB","EAS","NA18572","male",39.916666,116.383333
"CHB","EAS","NA18573","female",39.916666,116.383333
"CHB","EAS","NA18574","female",39.916666,116.383333
"CHB","EAS","NA18577","female",39.916666,116.383333
"CHB","EAS","NA18579","female",39.916666,116.383333
"CHB","EAS","NA18582","female",39.916666,116.383333
"CHB","EAS","NA18591","female",39.916666,116.383333
"CHB","EAS","NA18592","female",39.916666,116.383333
"CHB","EAS","NA18593","female",39.916666,116.383333
"CHB","EAS","NA18595","female",39.916666,116.383333
"CHB","EAS","NA18596","female",39.916666,116.383333
"CHB","EAS","NA18597","female",39.916666,116.383333
"CHB","EAS","NA18616","female",39.916666,116.383333
"CHB","EAS","NA18602","female",39.916666,116.383333
"CHB","EAS","NA18603","male",39.916666,116.383333
"CHB","EAS","NA18605","male",39.916666,116.383333
"CHB","EAS","NA18606","male",39.916666,116.383333
"CHB","EAS","NA18608","male",39.916666,116.383333
"CHB","EAS","NA18609","male",39.916666,116.383333
"CHB","EAS","NA18610","female",39.916666,116.383333
"CHB","EAS","NA18611","male",39.916666,116.383333
"CHB","EAS","NA18612","male",39.916666,116.383333
"CHB","EAS","NA18613","male",39.916666,116.383333
"CHB","EAS","NA18614","female",39.916666,116.383333
"CHB","EAS","NA18615","female",39.916666,116.383333
"CHB","EAS","NA18620","male",39.916666,116.383333
"CHB","EAS","NA18617","female",39.916666,116.383333
"CHB","EAS","NA18618","female",39.916666,116.383333
"CHB","EAS","NA18619","female",39.916666,116.383333
"CHB","EAS","NA18621","male",39.916666,116.383333
"CHB","EAS","NA18622","male",39.916666,116.383333
"CHB","EAS","NA18623","male",39.916666,116.383333
"CHS","EAS","HG00407","female",23.13333,113.266667
"CHS","EAS","HG00406","male",23.13333,113.266667
"CHS","EAS","HG00421","male",23.13333,113.266667
"CHS","EAS","HG00409","male",23.13333,113.266667
"CHS","EAS","HG00428","female",23.13333,113.266667
"CHS","EAS","HG00436","male",23.13333,113.266667
"CHS","EAS","HG00437","female",23.13333,113.266667
"CHS","EAS","HG00422","female",23.13333,113.266667
